Parameter,Value
24,240.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
24,240.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
24,240.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
24,240.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
24,240.0,0.0,10,R2,S4,True,839010.3512336883,500000.0,4,True,0.16098964876631172
24,240.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
24,240.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
24,240.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
24,240.0,0.0,10,R4,A4,True,855826.0445754534,500000.0,4,True,0.14417395542454658
25,250.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
25,250.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
25,250.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
25,250.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
25,250.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
25,250.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
25,250.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
25,250.0,0.0,10,R2,S4,True,834848.6417353698,500000.0,4,True,0.16515135826463018
25,250.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
25,250.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
25,250.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
25,250.0,0.0,10,R4,A4,True,852302.4579373401,500000.0,4,True,0.1476975420626598
26,260.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
26,260.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
26,260.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
26,260.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
26,260.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
26,260.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
26,260.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
26,260.0,0.0,10,R2,S4,True,830523.5194789876,500000.0,4,True,0.16947648052101247
26,260.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
26,260.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
26,260.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
26,260.0,0.0,10,R4,A4,True,848648.1534683246,500000.0,4,True,0.15135184653167547
27,270.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
27,270.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
27,270.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
27,270.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
27,270.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
27,270.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
27,270.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
27,270.0,0.0,10,R2,S4,True,826026.3197506567,500000.0,4,True,0.17397368024934326
27,270.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
27,270.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
27,270.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
27,270.0,0.0,10,R4,A4,True,844856.5871661536,500000.0,4,True,0.15514341283384633
28,280.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
28,280.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
28,280.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
28,280.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
28,280.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
28,280.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
28,280.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
28,280.0,0.0,10,R2,S4,True,821347.7961144749,500000.0,4,True,0.1786522038855251
28,280.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
28,280.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
28,280.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
28,280.0,0.0,10,R4,A4,True,840920.8005111165,500000.0,4,True,0.1590791994888835
29,290.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
29,290.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
29,290.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
29,290.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
29,290.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
29,290.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
29,290.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
29,290.0,0.0,10,R2,S4,True,816478.072932579,500000.0,4,True,0.18352192706742101
29,290.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
29,290.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
29,290.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
29,290.0,0.0,10,R4,A4,True,836833.3885678363,500000.0,4,True,0.1631666114321637
30,300.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
30,300.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
30,300.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
30,300.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
30,300.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
30,300.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
30,300.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
30,300.0,0.0,10,R2,S4,True,811406.5933040531,500000.0,4,True,0.18859340669594687
30,300.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
30,300.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
30,300.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
30,300.0,0.0,10,R4,A4,True,832586.465187431,500000.0,4,True,0.16741353481256901
31,310.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
31,310.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
31,310.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
31,310.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
31,310.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
31,310.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
31,310.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
31,310.0,0.0,10,R2,S4,True,806122.0619107372,500000.0,4,True,0.1938779380892628
31,310.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
31,310.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
31,310.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
31,310.0,0.0,10,R4,A4,True,828171.6250049848,500000.0,4,True,0.17182837499501527
32,320.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
32,320.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
32,320.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
32,320.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
32,320.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
32,320.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
32,320.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
32,320.0,0.0,10,R2,S4,True,800612.382192752,500000.0,4,True,0.199387617807248
32,320.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
32,320.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
32,320.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
32,320.0,0.0,10,R4,A4,True,823579.9018907044,500000.0,4,True,0.1764200981092956
33,330.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
33,330.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
33,330.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
33,330.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
33,330.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
33,330.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
33,330.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
33,330.0,0.0,10,R2,S4,True,794864.587201952,500000.0,4,True,0.205135412798048
33,330.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
33,330.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
33,330.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
33,330.0,0.0,10,R4,A4,True,818801.7234716304,500000.0,4,True,0.18119827652836962
34,340.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
34,340.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
34,340.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
34,340.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
34,340.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
34,340.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
34,340.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
34,340.0,0.0,10,R2,S4,True,788864.7633960524,500000.0,4,True,0.21113523660394756
34,340.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
34,340.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
34,340.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
34,340.0,0.0,10,R4,A4,True,813826.8612935946,500000.0,4,True,0.18617313870640545
35,350.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
35,350.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
35,350.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
35,350.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
35,350.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
35,350.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
35,350.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
35,350.0,0.0,10,R2,S4,True,782597.966538084,500000.0,4,True,0.21740203346191603
35,350.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
35,350.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
35,350.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
35,350.0,0.0,10,R4,A4,True,808644.3761393959,500000.0,4,True,0.19135562386060415
36,360.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
36,360.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
36,360.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
36,360.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
36,360.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
36,360.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
36,360.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
36,360.0,0.0,10,R2,S4,True,776048.1287530235,500000.0,4,True,0.22395187124697652
36,360.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
36,360.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
36,360.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
36,360.0,0.0,10,R4,A4,True,803242.5579578938,500000.0,4,True,0.1967574420421062
37,370.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
37,370.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
37,370.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
37,370.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
37,370.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
37,370.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
37,370.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
37,370.0,0.0,10,R2,S4,True,769197.955663473,500000.0,4,True,0.23080204433652693
37,370.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
37,370.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
37,370.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
37,370.0,0.0,10,R4,A4,True,797608.8597887099,500000.0,4,True,0.20239114021129018
38,380.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
38,380.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
38,380.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
38,380.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
38,380.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
38,380.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
38,380.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
38,380.0,0.0,10,R2,S4,True,762028.8123761951,500000.0,4,True,0.2379711876238049
38,380.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
38,380.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
38,380.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
38,380.0,0.0,10,R4,A4,True,791729.8249870939,500000.0,4,True,0.2082701750129061
39,390.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
39,390.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
39,390.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
39,390.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
39,390.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
39,390.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
39,390.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
39,390.0,0.0,10,R2,S4,True,754520.5969176836,500000.0,4,True,0.24547940308231636
39,390.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
39,390.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
39,390.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
39,390.0,0.0,10,R4,A4,True,785591.0069616206,500000.0,4,True,0.21440899303837935
40,400.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
40,400.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
40,400.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
40,400.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
40,400.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
40,400.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
40,400.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
40,400.0,0.0,10,R2,S4,True,746651.5995156473,500000.0,4,True,0.25334840048435275
40,400.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
40,400.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
40,400.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
40,400.0,0.0,10,R4,A4,True,779176.8805318011,500000.0,4,True,0.22082311946819888
41,410.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
41,410.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
41,410.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
41,410.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
41,410.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
41,410.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
41,410.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
41,410.0,0.0,10,R2,S4,True,738398.3458893442,500000.0,4,True,0.2616016541106557
41,410.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
41,410.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
41,410.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
41,410.0,0.0,10,R4,A4,True,772470.7438911642,500000.0,4,True,0.22752925610883581
42,420.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
42,420.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
42,420.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
42,420.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
42,420.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
42,420.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
42,420.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
42,420.0,0.0,10,R2,S4,True,729735.422439261,500000.0,4,True,0.27026457756073896
42,420.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
42,420.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
42,420.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
42,420.0,0.0,10,R4,A4,True,765454.6100211735,500000.0,4,True,0.2345453899788265
43,430.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
43,430.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
43,430.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
43,430.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
43,430.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
43,430.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
43,430.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
43,430.0,0.0,10,R2,S4,True,720635.2809085601,500000.0,4,True,0.27936471909143995
43,430.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
43,430.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
43,430.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
43,430.0,0.0,10,R4,A4,True,758109.0862393187,500000.0,4,True,0.24189091376068128
44,440.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
44,440.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
44,440.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
44,440.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
44,440.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
44,440.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
44,440.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
44,440.0,0.0,10,R2,S4,True,711068.0197165026,500000.0,4,True,0.28893198028349726
44,440.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
44,440.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
44,440.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
44,440.0,0.0,10,R4,A4,True,750413.2403770406,500000.0,4,True,0.24958675962295943
45,450.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
45,450.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
45,450.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
45,450.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
45,450.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
45,450.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
45,450.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
45,450.0,0.0,10,R2,S4,True,701001.1387273882,500000.0,4,True,0.2989988612726118
45,450.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
45,450.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
45,450.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
45,450.0,0.0,10,R4,A4,True,742344.451865294,500000.0,4,True,0.25765554813470604
46,460.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
46,460.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
46,460.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
46,460.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
46,460.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
46,460.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
46,460.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
46,460.0,0.0,10,R2,S4,True,690399.2637049269,500000.0,4,True,0.30960073629507306
46,460.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
46,460.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
46,460.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
46,460.0,0.0,10,R4,A4,True,733878.2457520947,500000.0,4,True,0.2661217542479053
47,470.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
47,470.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
47,470.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
47,470.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
47,470.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
47,470.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
47,470.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
47,470.0,0.0,10,R2,S4,True,679223.8360962579,500000.0,4,True,0.32077616390374203
47,470.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
47,470.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
47,470.0,0.0,10,R4,A3,True,1000000.0,500000.0,1,False,0.0
47,470.0,0.0,10,R4,A4,True,724988.1073808324,500000.0,4,True,0.27501189261916764
48,480.0,0.0,10,M1,R1,True,1000000.0,1000000.0,1,False,0.0
48,480.0,0.0,10,M1,R2,True,1000000.0,1000000.0,2,False,0.0
48,480.0,0.0,10,M1,R3,False,0.0,1000000.0,4,True,1.0
48,480.0,0.0,10,M1,R4,True,1000000.0,1000000.0,3,False,0.0
48,480.0,0.0,10,R1,S1,True,1000000.0,500000.0,2,False,0.0
48,480.0,0.0,10,R1,S2,True,1000000.0,500000.0,3,False,0.0
48,480.0,0.0,10,R2,S3,True,1000000.0,500000.0,1,False,0.0
48,480.0,0.0,10,R2,S4,True,667432.7630734995,500000.0,4,True,0.3325672369265005
48,480.0,0.0,10,R3,A1,True,1000000.0,500000.0,2,False,0.0
48,480.0,0.0,10,R3,A2,True,1000000.0,500000.0,3,False,0.0
